route_id,stop_id,stop_name,stop_lat,stop_lon
225,1197,Bdo Office,28.79315,77.139833
225,1198,Alipur Village GT Road,28.796783,77.139433
225,765,Pwd Office,28.8022,77.1386
225,766,Bakauli Village,28.811931,77.135652
225,22538,NIT GT Road,28.81634633,77.13438077
225,767,Khampur Village,28.824805,77.13183
225,768,Tikri Khurd Crossing,28.835211,77.12846
225,769,Tikri Khurd,28.835878,77.1238
211,770,Anand Vihar ISBT Terminal,28.646328,77.314904
211,67,Anand Vihar ISBT Main Road,28.647061,77.317903
211,1604,Maharaj Pur Check Post,28.643371,77.316656
211,1605,Gazipur Depot,28.641921,77.316118
211,3021,Gazipur Village,28.6321,77.3161
211,3022,SFS Quarter Gazipur,28.630817,77.316617
211,3023,NHW-24 Xing (Gazipur Xing),28.626833,77.316633
211,3024,East Vinod Nagar Depot,28.621931,77.302238
211,1844,East Vinod Nagar (NH24),28.620507,77.29787
211,3025,Sanjay Lake Trilokpuri,28.6198,77.295283
211,2187,Samaspur Jagir Village,28.6158,77.286
211,2188,Akhardham Temple,28.61235,77.2825
211,2189,Khel Gaon,28.606154,77.274967
211,22565,C P W D Office,28.6036,77.2691
211,2191,Nizamuddin Road Bridge,28.5959338,77.2566294
211,2647,Nizamuddin Road Bridge,28.603911,77.253706
211,2648,Railway Road Bridge,28.60975,77.2518
211,4578,Indraprastha Cluster Depot,28.619883,77.248333
110,1684,Kendriya Terminal (Church Road),28.617513,77.203683
110,1685,Gurudwara Rakab Ganj,28.6185,77.206
110,875,Talkatora Road,28.6222,77.2031
110,876,Dr. RML Hospital,28.6223961,77.1965567
110,877,Talkatora Stadium Garden,28.6212541,77.1942054
110,878,Sardar Patel Road Xing (11 Murti),28.611,77.1908
110,879,Palika Kutumb,28.6078,77.1891
110,880,Bhartiya Sadhu Samaj,28.603917,77.1845
110,881,Railway Colony (Sardar Patel Marg),28.600783,77.1785
110,882,Bapu Dham,28.5994,77.1758
110,883,Officer Enclave S.P Marg,28.597,77.1713
110,884,Dhaula Kuan,28.592721,77.163492
110,1687,RR Hospital / Maharana Pratap Chowk,28.59015,77.15675
110,1688,Air Force HQ / Subroto Park,28.583678,77.146096
110,1689,APS Colony/ Jharera Gaon,28.579433,77.145
110,1690,Shankar Vihar/ National Highway 8,28.566367,77.134283
110,1691,Mahipal Pur Crossing NH-8,28.545775,77.123056
110,1692,Rang Puri (NH-8),28.541953,77.118268
110,1693,Shiv Murti,28.535769,77.112611
110,1694,Rajokari Crossing NH-8,28.523139,77.099001
110,1695,Shiv Murti / Dwarka More,28.534898,77.108437
110,1696,Samalkha Crossing,28.537322,77.092137
110,1697,Samalkha Village,28.534542,77.090534
110,1698,Kapashera Crossing,28.528867,77.08675
110,1699,Kapashera Village,28.5235,77.08325
110,22529,Kapashera Border,28.522753,77.082855
168,661,Nizamuddin Railway Station,28.586388,77.253259
168,662,Rajdoot Hotel,28.5825,77.2527
168,663,Ashram (Hari Nagar),28.57449,77.256841
168,336,Nehru Nagar,28.568283,77.253917
168,664,Sri Niwaspuri / PG DAV College Lajpat Nagar,28.56675,77.253117
168,460,Lajpat Nagar Crossing,28.564183,77.250367
168,461,Garhi Village,28.5624,77.251417
168,462,B-Block East of Kailash,28.562167,77.255617
168,463,C-Block East of Kailash,28.56215,77.2582
168,464,SNPD,28.5612422,77.2601598
168,465,Laghu Udyog Sansthan (ModiMill),28.5565,77.2648
168,466,NSIC,28.553683,77.265133
168,467,Kalkaji Mandir,28.55205,77.2645
168,1701,Nehru Place Terminal,28.54735,77.253991
168,1802,Nehru Place,28.547317,77.254033
168,1803,Pumposh Enclave,28.543597,77.244165
168,1804,OS Communication / Masjid Moth,28.54045,77.235833
168,3097,Chirag Delhi,28.53898092,77.23230398
168,3098,Sheikh Sarai Phase II,28.53371245,77.23220962
168,865,Pushpa Bhawan,28.527,77.231201
168,866,Madangir DDA Flats,28.52469079,77.23037663
168,5087,Madangir DDA Flats,28.52036219,77.22833663
168,20341,Khanpur Ambedkar Nagar,28.51621073,77.22695847
168,2484,Ambedkar Nagar Terminal / DIPSAR,28.516101,77.223607
168,2485,Asian Market,28.5166,77.2214
168,2486,Saket Crossing,28.5176,77.216583
168,2487,Maidan Garhi Crossing (SDM Court),28.519067,77.2088
168,2488,Saket Metro Sation,28.520338,77.202869
168,2489,SaidulAJab,28.521142,77.199972
168,2490,Dhaula Peer,28.521941,77.197872
168,2491,Dhaula Peer / Lado Sarai,28.522572,77.193168
168,3704,Lado Sarai Crossing (Aurobindo Marg),28.52429616,77.18997027
168,3705,Qutub Minar,28.52647,77.1865
168,3706,Mehrauli Terminal,28.52182294,77.18341792
169,76,Tikri Border Metro Station,28.68806917,76.96543973
169,77,Tikari Village,28.6875,76.9708
169,78,Tikri Hospital,28.6869,76.9783
169,79,Tikri Piyau / Azad Hind Gram,28.686817,76.979933
169,80,Indian Oil Corporation,28.686267,76.986533
169,1342,Ghevra Crossing / Ghevra Metro Station,28.686356,76.994557
169,1343,Hiran Kudna Crossing,28.68493,77.00089
169,1344,Mile Stone Factory,28.683909,77.012607
169,1345,Shiv Shanker Dharam Kata,28.683407,77.018819
169,1422,Mundka School,28.682984,77.023909
169,1346,Mundka Village (Metro Station),28.682503,77.029813
169,1347,Mundka Village Crossing,28.682468,77.034963
169,1348,Swarn Park,28.682422,77.040981
169,1349,Rajdhani Park,28.682306,77.048765
169,1350,Qamruddin Nagar Terminal,28.682261,77.054315
169,4455,Nangloi JJ Colony Lokesh Cinema,28.682315,77.059529
169,1424,Nangloi Metro Station,28.682235,77.064393
169,1373,Sultan Puri Crossing/Nangloi,28.682268,77.068791
169,1374,Maha Raja Surajmal Stadium,28.6821,77.072925
169,1375,Nangloi Bus Stand,28.681534,77.078788
169,1376,Inder Enclave,28.681041,77.083855
169,1377,Udyog Nagar,28.680368,77.08915
169,1378,Peera Garhi Metro Station,28.679904,77.092102
169,1425,Peera Garhi Chowk,28.679358,77.096988
169,1426,Paschim Vihar (Super Market),28.678888,77.100623
169,1427,Multan Nagar,28.678287,77.105707
169,1428,New Multan Nagar,28.677509,77.111541
169,1429,Ordinance Depot,28.677091,77.114998
169,1430,Madipur JJ Colony,28.676365,77.120477
169,1431,Madipur Village,28.675962,77.123824
169,1432,SPM College,28.675382,77.128003
169,1433,Shivaji Park,28.674917,77.13152
169,1434,Maharaja Agrasen Hospital,28.674485,77.134949
169,2277,Punjabi Bagh Terminal (Rohtak Road),28.673355,77.143876
169,2278,Punjabi Bagh West Power House,28.67296,77.147244
169,2279,Ram Pura,28.672048,77.153511
169,2280,Ram Pura (Ashok Park),28.671405,77.157274
169,2281,Zakhira Flyover,28.668627,77.165368
169,2282,Daya Basti Flyover,28.666508,77.170188
169,2283,Anand Parbat Industrial Area,28.664714,77.175426
169,2429,Sarai Rohilla (Rohtak Road),28.662689,77.185138
169,2284,Sarai Rohilla Govt Qtrs (Rohtak Road),28.661228,77.185153
169,2285,Liberty Cinema,28.660021,77.188823
169,2430,Dev Nagar,28.656146,77.187825
169,2431,Dev Nagar / Khalsa College,28.655538,77.187903
169,2432,Prahlad Market,28.653928,77.190757
169,2433,Thana DB Gupta Road,28.652514,77.19331
169,2434,DB Gupta Market,28.65182,77.194689
169,2435,Faiz Road,28.649568,77.198267
169,1773,Karol Bagh Terminal,28.648374,77.200656
169,1774,Jhandewalan,28.647103,77.2039
169,739,Paharganj Police Station,28.646179,77.208232
169,740,Dispensary Paharganj,28.6452,77.2133
169,1276,Kamla Market / Ajmeri Gate,28.6448,77.223733
169,1277,PS Kamla Market,28.6429,77.2267
169,742,JLN Marg,28.642068,77.228325
169,743,Zakir Husain College,28.641166,77.230002
169,744,Turkman Gate / GB Pant Hospital,28.641834,77.233136
169,745,Delite Cinema,28.6412,77.235016
169,746,Delhi Gate,28.64073,77.238584
169,4456,Delhi Gate / Ambedkar Stadium Terminal,28.639867,77.2437
169,4457,Gandhi Darshan,28.636683,77.247283
169,1678,Indira Gandhi Stadium,28.6328,77.2472
169,1679,ITO Ring Road,28.629567,77.247833
169,2436,Delhi Sectt,28.6311,77.25207
169,1680,Delhi Sachivalaya (Rajghat Power House),28.63801932,77.2526922
39,2372,Dhaula Kuan ARSD College,28.590141,77.169167
39,1051,Satya Niketan,28.588732,77.170023
39,1052,Gurudwara Moti Bagh,28.5851033,77.1724418
39,1053,South Moti Bagh (Ring Road),28.581943,77.174262
39,1054,South Moti Bagh,28.577432,77.173731
39,1055,R. K. Puram Sec-12,28.5757,77.1724
39,1056,Sangam Cinema,28.573643,77.173644
39,1057,RK Puram Sec-10,28.570222,77.17311
39,1058,Mohan Singh Market,28.566602,77.176331
39,1059,R K Puram Sec-1 2,28.564697,77.178246
39,1061,R K Puram Nab,28.561227,77.176315
39,1063,Munirka Family Planning,28.556991,77.174527
39,1064,Munirka DDA Flats,28.555501,77.17666
39,1065,ISTM,28.552791,77.18088
39,1395,Ber Sarai,28.550617,77.181617
39,1397,School Of Physical Science,28.546433,77.179433
39,1398,FAI,28.543633,77.1801
39,1399,Sanskrit Vidyapeeth,28.541867,77.18305
39,1400,Katwaria Sarai,28.540483,77.185617
39,4364,Qutab Hotel,28.5391,77.19
39,1402,NCERT,28.537767,77.193833
39,1013,Adhchini Village,28.537823,77.19807
39,1014,Mothers International School,28.541141,77.1995
39,1015,IIT Gate,28.543571,77.20071
39,850,Panchsheel Club / Sarvpriya Vihar,28.543924,77.205014
39,1226,Sadhna Enclave,28.543008,77.216415
39,1227,North Point (Nursing Home),28.542843,77.218556
39,1228,Swami Nagar,28.542403,77.224741
39,3619,Chirag Dilli,28.542,77.2308
39,1229,Masjid Moth,28.540839,77.235989
39,1231,OS Communications,28.542779,77.241391
39,1232,Pumposh Enclave,28.543647,77.243651
39,1233,Nehru Place Terminal,28.548383,77.255294
39,468,Kalkaji Mandir (MaaAnandmayeeMarg),28.5479,77.263
39,469,Govind Puri Metro Station,28.545217,77.2641
39,470,Kalkaji Depot,28.5375,77.2674
39,471,C-Lal Chowk,28.534033,77.268667
39,472,CRPF Camp / Crown Plaza,28.527867,77.272383
39,473,Bank,28.5261,77.2736
39,3811,Indra Kalyan Vihar,28.523283,77.2756
39,474,Okhla Ph-I,28.5203,77.2777
39,665,ESI Hospital Okhla,28.51529,77.281062
39,476,Tehkhand Depot DTC,28.510917,77.281167
39,477,Prem Nagar,28.5044,77.2793
39,478,Lal Kuan,28.5026,77.284517
39,479,Surajkund Crossing,28.5017,77.291
39,480,Prehlad Pur,28.5,77.294633
39,481,Badarpur M B Road,28.4995,77.299267
39,482,Jaitpur Crossing,28.498104,77.302191
39,937,Badarpur Border (T),28.493092,77.303489
150,1243,New Delhi Railway Station Gate 2,28.643002,77.223707
150,1035,PS Kamla Market,28.643042,77.226021
150,22539,Kamla Market / Ajmeri Gate,28.643992,77.224068
150,1641,Dispensary Paharganj,28.6449,77.2135
150,1642,Police Station Paharganj,28.646088,77.208137
150,1643,Jhandewalan,28.646879,77.204151
150,1644,Karol Bagh Terminal,28.648113,77.200963
150,1645,Faiz Road,28.648267,77.199017
150,521,Pusa Road Petrol Pump Sadhu Vaswani Marg,28.644583,77.192833
150,522,Karol Bagh Metro Station,28.643911,77.188747
150,4323,Rajendra Place / Karol Bagh Telephone Exchange,28.642667,77.180083
150,524,East Patel Nagar,28.64241106,77.17340918
150,525,South Patel Nagar (Metro Station),28.64539457,77.16841961
150,526,West Patel Nagar,28.647504,77.164974
150,527,Shadipur DTC Colony Metro Station,28.6513447,77.15850989
150,2993,Shadipur Colony,28.6517,77.1565
150,727,Pandav Nagar,28.650051,77.153678
150,2994,Naraina Depot,28.6487,77.1512
150,2995,Bentex,28.6442,77.1477
150,1462,Loha Mandi,28.6395,77.143933
150,1463,Payal Cinema,28.6309,77.1383
150,1464,Naraina Vihar / Indra Market,28.626762,77.135747
150,1465,Mayapuri Depot Crossing,28.636933,77.1289
150,1466,Government Press,28.634183,77.127517
150,1467,Metal Forging,28.62939569,77.12350216
150,1468,BE Block Hari Nagar / ESI Dispensary,28.62734711,77.12176296
150,1469,PS Mayapuri,28.625217,77.119867
150,1470,Bobby Soap,28.6238,77.1188
150,1471,Gulab House,28.622383,77.117417
150,1472,Zunk Market,28.618117,77.112183
150,1473,Maya Enclave,28.616667,77.110233
150,892,Lajwanti Garden,28.613845,77.106342
150,893,D Block Janak Puri,28.610606,77.10369
150,894,SagarPur Vashisht park,28.609254,77.0996
150,1474,Desu Colony Janak Puri,28.609892,77.095236
150,1475,Janak Cinema,28.611016,77.092008
150,1476,Raghu Nagar (Janak Puri),28.612528,77.088599
150,4318,Dabri Crossing Dwarka Road,28.61196498,77.08609353
150,2635,New Dwarka Road Seetapuri,28.60907058,77.08079614
150,2636,Dwarka Puri,28.607483,77.078267
150,2637,Vijay Enclave (New Dwarka Road),28.6062,77.0755
150,2638,Mahaveer Enclave Part II  and  III,28.60397024,77.07198378
150,2639,SFS Flat Sec-2 Power House,28.600333,77.071483
150,2640,Dwarka Sec-1 Mahalaxmi Apartment,28.5964312,77.0722357
150,2641,Dwarka Sec-6 Telephone Exchange,28.593125,77.071251
150,2642,Dwarka Sec-6/7,28.59012,77.068955
150,2643,Princess Park/ Airforce Noval Office Enclave,28.587302,77.066549
150,2644,President Cabinet Apartments,28.582817,77.062683
150,215,NHAI Building/ Dwarka Sec-10 Metro Station,28.578409,77.058932
150,3838,Dwarka Sec 19-20 Crossing,28.576405,77.057223
150,3839,DDA Booster Pump Station,28.5713529,77.0529072
150,3840,Radha Swami Satsang Sec-23 Dwarka,28.566873,77.04923
150,3841,Pochan Pur Village Dwarka Sec 23,28.565283,77.049833
136,1175,Rewla Khanpur Depot,28.56890762,76.97642902
136,1965,Purani Basti Rewla Khanpur,28.569594,76.977464
136,1966,Rewla Tajpur Crossing,28.572594,76.980927
136,1967,Jhatikara Crossing,28.58579,76.995161
136,228,Goela Dairy Crossing,28.591721,76.992877
136,229,Deenpur Village,28.593389,76.991941
136,230,Durga Vihar,28.596621,76.990298
136,231,BDO Office,28.600768,76.988661
136,232,Chhawla Stand Najafgarh,28.60799,76.985536
136,233,Police Station NajafGarh,28.61031861,76.98133766
136,915,Dhansa Stand,28.61149114,76.97790955
136,916,Khera More,28.610938,76.97401
136,2844,Prem Nursary,28.61016589,76.97130124
136,918,Nanak Piyau,28.60917792,76.96715712
136,919,Indra Service Station,28.60854181,76.95877826
136,920,Mitraon Crossing,28.60811461,76.95117225
136,921,Mitraon Village,28.60806819,76.94732433
136,1738,Kair Depot,28.618117,76.930783
136,3109,Kair Village,28.623067,76.9206
187,1350,Qamruddin Nagar Terminal,28.682261,77.054315
187,1423,Nangloi JJ Colony Lokesh Cinema,28.682367,77.059401
187,1424,Nangloi Metro Station,28.682235,77.064393
187,1373,Sultan Puri Crossing/Nangloi,28.682268,77.068791
187,1374,Maha Raja Surajmal Stadium,28.6821,77.072925
187,1375,Nangloi Bus Stand,28.681534,77.078788
187,1376,Inder Enclave,28.681041,77.083855
187,1377,Udyog Nagar,28.680368,77.08915
187,1378,Peera Garhi Metro Station,28.679904,77.092102
187,1425,Peera Garhi Chowk,28.679358,77.096988
187,1426,Paschim Vihar (Super Market),28.678888,77.100623
187,1427,Multan Nagar,28.678287,77.105707
187,1428,New Multan Nagar,28.677509,77.111541
187,1429,Ordinance Depot,28.677091,77.114998
187,1430,Madipur JJ Colony,28.676365,77.120477
187,1431,Madipur Village,28.675962,77.123824
187,1432,SPM College,28.675382,77.128003
187,1433,Shivaji Park,28.674917,77.13152
187,1434,Maharaja Agrasen Hospital,28.674485,77.134949
187,2277,Punjabi Bagh Terminal (Rohtak Road),28.673355,77.143876
187,2278,Punjabi Bagh West Power House,28.67296,77.147244
187,2279,Ram Pura,28.672048,77.153511
187,2280,Ram Pura (Ashok Park),28.671405,77.157274
187,2281,Zakhira Flyover,28.668627,77.165368
187,2282,Daya Basti Flyover,28.666508,77.170188
187,2283,Anand Parbat Industrial Area,28.664714,77.175426
187,2429,Sarai Rohilla (Rohtak Road),28.662689,77.185138
187,2284,Sarai Rohilla Govt Qtrs (Rohtak Road),28.661228,77.185153
187,2285,Liberty Cinema,28.660021,77.188823
187,2431,Dev Nagar / Khalsa College,28.655538,77.187903
187,2432,Prahlad Market,28.653928,77.190757
187,2433,Thana DB Gupta Road,28.652514,77.19331
187,2434,DB Gupta Market,28.65182,77.194689
187,2435,Faiz Road,28.649568,77.198267
187,1773,Karol Bagh Terminal,28.648374,77.200656
187,1774,Jhandewalan,28.647103,77.2039
187,2709,Rani Jhansi Road Jhande Walan,28.6456,77.205
187,1109,Panchkuian Road Banwari Lal Hospital,28.64165,77.204717
187,2877,Panchkuian Road,28.640283,77.206933
187,2878,Kalawati Hospital,28.6381,77.2108
187,2879,Sucheta Kriplani Hospital,28.6361752,77.2141483
187,830,Super Bazar,28.632651,77.223088
187,1777,Kailash Bhawan,28.62921,77.221797
187,1778,Max Mueller Bhawan,28.6245,77.2246
187,1779,Bhartiya Vidya Bhawan,28.6213,77.2264
187,1780,Baroda House,28.617358,77.228653
187,1781,Baroda House,28.615895,77.230278
187,1782,National Stadium,28.6136,77.2347
187,1783,High Court,28.609467,77.2379
187,4300,Zoo,28.608445,77.240173
187,1785,Sunder Nagar,28.605254,77.240356
187,1786,Delhi Public School,28.598679,77.240793
187,1787,Police Station Nizamuddin (Dargah),28.591455,77.245072
187,1788,Nizamuddin Extension,28.589642,77.246307
187,1789,Bhogal (Jungpura),28.584883,77.249733
187,1790,Bhogal,28.583537,77.25079
187,2468,Rojdoot Hotel,28.5827,77.2525
187,2469,Nizamuddin Railway Station,28.5863252,77.2530455
217,668,ISBT Kashmere Gate Terminal,28.66696,77.227456
217,48,ISBT Nityanand Marg,28.668328,77.225017
217,4309,ISBT Ring Road,28.671291,77.231132
217,3398,Metcalf House,28.680934,77.227601
217,3573,IP College (Ring Road),28.682065,77.22433
217,821,Old Secretariat (Postal Account Office),28.683783,77.222172
217,822,Vidhan Sabha Metro Station,28.687802,77.221442
217,823,Khyber Pass,28.690613,77.221168
217,824,Mall Road,28.693646,77.218432
217,825,Vishwa Vidyalaya Metro Station,28.695213,77.214096
217,826,INS Hostel,28.696149,77.211705
217,2579,GTB Nagar,28.698363,77.20568
217,2915,New Police Lines,28.699194,77.203386
217,2916,Alpana Cinema (Model Town Mtr Stn),28.70271,77.193708
217,2917,Model Town II,28.704042,77.190535
217,2918,Model Town III,28.705905,77.185185
217,2919,Azadpur Metro Station,28.707269,77.180917
217,3101,Azadpur Terminal,28.707663,77.178197
217,2214,Shalimar Bagh Crossing,28.703355,77.169098
217,382,Ashok Vihar Crossing,28.701819,77.165532
217,383,Richi Rich,28.70097,77.161821
217,384,Prem Bari Pul,28.700065,77.158465
217,385,Punjab Kesari (Subhash Palace Depot),28.695994,77.155671
217,2010,Wazirpur Depot,28.691925,77.153796
217,2011,Telephone Exchange,28.686246,77.151088
217,2012,Britannia,28.685074,77.149267
217,2013,Shakurpur Shiv Mandir,28.681015,77.143195
217,2216,Punjabi Bagh Terminal,28.6758,77.1411
217,1483,Maharaja Agrasen Hospital,28.674395,77.133887
217,1484,Shivaji Park,28.674684,77.131448
217,1485,SPM College,28.675139,77.128069
217,1486,Madipur Village,28.675542,77.125188
217,1487,Madipur JJ Colony,28.676433,77.118065
217,1488,Ordinance Depot,28.676881,77.114908
217,1489,Avtar Enclave / New Multan Nagar,28.677279,77.111921
217,1490,Multan Nagar,28.678096,77.10543
217,1491,Paschim Vihar Market,28.678694,77.100509
217,1492,Peera Garhi Chowk,28.679188,77.096145
217,1494,Udyog Nagar,28.679947,77.089403
217,1495,Inder Enclave,28.680544,77.084075
217,1496,Jwala Puri / Nangloi Depot,28.681143,77.078896
217,1497,Surajmal Stadium,28.681821,77.07291
217,1498,Sultanpuri Crossing,28.681881,77.069255
217,2153,Nangloi (Najafgarh Road),28.681819,77.067554
217,2154,Nangloi Village,28.678079,77.06453
217,2155,Qamruddin Nagar Crossing,28.67493,77.061522
217,2156,Aman Puri,28.672977,77.059807
217,2157,Narain DharamKanta,28.671061,77.05817
217,22513,ShivRam Park,28.667619,77.055305
217,2159,Nilothi Crossing,28.664418,77.052837
217,2839,Rishal Garden,28.66174046,77.04902011
217,2224,Ranhola Extension,28.659496,77.045543
217,2840,Ranhola Village,28.655863,77.040725
217,2841,Ranhola II,28.65448747,77.03799031
217,2842,PS Ranhola,28.653451,77.035625
217,2843,BrahmPuri Colony,28.652152,77.032675
217,2230,TilangPur Kotla,28.64946,77.02727
217,2232,Chanchal Park,28.646242,77.021841
217,2271,BakkarWala Crossing,28.643343,77.016248
217,2272,Baprola Village,28.640858,77.011808
217,2236,Baprola School,28.638365,77.007943
217,2273,AirForce Station (BaniCamp),28.633299,77.002426
217,2274,Jai Vihar,28.631516,77.000557
217,484,Dichau Kalan Depot,28.628968,76.997542
217,485,Nirmal Vihar,28.625293,76.992481
217,486,Udaseen Ashram,28.621564,76.988064
217,487,Dichau Chowk,28.616516,76.98382
217,149,Health Centre,28.61415,76.985217
217,488,NajafGarh Delhi Gate,28.611746,76.985721
217,233,Police Station NajafGarh,28.61031861,76.98133766
217,915,Dhansa Stand,28.61149114,76.97790955
217,916,Khera More,28.610938,76.97401
217,2844,Prem Nursary,28.61016589,76.97130124
217,918,Nanak Piyau,28.60917792,76.96715712
217,919,Indra Service Station,28.60854181,76.95877826
217,920,Mitraon Crossing,28.60811461,76.95117225
217,921,Mitraon Village,28.60806819,76.94732433
217,71,Mitraon School,28.607199,76.939964
217,72,Surehra Crossing,28.60425122,76.93243765
217,2996,Rawta Crossing (Dhansa Road),28.59996,76.914581
217,74,Jaffarpur Kalan RTRM Hospital,28.5948401,76.91534756
217,75,Samaspur Khalsa,28.578394,76.909982
10,3646,West Enclave / Sansad Vihar (T),28.691467,77.10095
10,2152,Mangol Puri B Block (ORR),28.689596,77.096796
10,1425,Peera Garhi Chowk,28.679358,77.096988
10,1426,Paschim Vihar (Super Market),28.678888,77.100623
10,1427,Multan Nagar,28.678287,77.105707
10,1428,New Multan Nagar,28.677509,77.111541
10,1429,Ordinance Depot,28.677091,77.114998
10,1430,Madipur JJ Colony,28.676365,77.120477
10,1431,Madipur Village,28.675962,77.123824
10,1432,SPM College,28.675382,77.128003
10,1433,Shivaji Park,28.674917,77.13152
10,1434,Maharaja Agrasen Hospital,28.674485,77.134949
10,2277,Punjabi Bagh Terminal (Rohtak Road),28.673355,77.143876
10,2278,Punjabi Bagh West Power House,28.67296,77.147244
10,2279,Ram Pura,28.672048,77.153511
10,2706,Ashok Park,28.671382,77.157292
10,2281,Zakhira Flyover,28.668627,77.165368
10,2428,Daya Basti Flyover,28.6665,77.170033
10,2283,Anand Parbat Industrial Area,28.664714,77.175426
10,2284,Sarai Rohilla Govt Qtrs (Rohtak Road),28.661228,77.185153
10,2285,Liberty Cinema,28.660021,77.188823
10,2430,Dev Nagar,28.656146,77.187825
10,2431,Dev Nagar / Khalsa College,28.655538,77.187903
10,2432,Prahlad Market,28.653928,77.190757
10,2433,Thana DB Gupta Road,28.652514,77.19331
10,2434,DB Gupta Market,28.65182,77.194689
10,2435,Faiz Road,28.649568,77.198267
10,1773,Karol Bagh Terminal,28.648374,77.200656
10,1774,Jhandewalan,28.647103,77.2039
10,739,Paharganj Police Station,28.646179,77.208232
10,3760,Chitra Gupta Road,28.643854,77.20924
10,3761,Chitra Gupta Road,28.640495,77.208271
10,2878,Kalawati Hospital,28.6381,77.2108
10,2879,Sucheta Kriplani Hospital,28.6361752,77.2141483
10,830,Super Bazar,28.632651,77.223088
10,1290,Statesman House,28.6306,77.2238
10,1291,Barakhamba Metro Station,28.6297,77.2252
10,1292,Modern School,28.6278,77.2285
10,1293,Mandi House,28.6258,77.2343
10,1294,Tilak Bridge,28.6255,77.2397
10,4296,ITO,28.628217,77.24505
10,2436,Delhi Sectt,28.6311,77.25207
10,1680,Delhi Sachivalaya (Rajghat Power House),28.63801932,77.2526922
11,1684,Kendriya Terminal (Church Road),28.617513,77.203683
11,2790,Gurudwara Rakab Ganj,28.619801,77.206282
11,875,Talkatora Road,28.6222,77.2031
11,1671,RML Hospital,28.624508,77.197924
11,3481,Talkatora Stadium,28.626217,77.196417
11,3553,Upper Ridge Road,28.63215,77.190017
11,3218,New Rajinder Nagar Post Office,28.636825,77.182967
11,3219,Shankar Road,28.638883,77.179283
11,3220,Rajender Nagar,28.6407,77.176217
11,524,East Patel Nagar,28.64241106,77.17340918
11,525,South Patel Nagar (Metro Station),28.64539457,77.16841961
11,526,West Patel Nagar,28.647504,77.164974
11,527,Shadipur DTC Colony Metro Station,28.6513447,77.15850989
11,528,Shadipur Depot,28.653117,77.1555
11,529,Moti Nagar Industrial Area,28.657317,77.1485
11,1531,Moti Nagar,28.658615,77.144108
11,1532,Moti Nagar Market,28.6568,77.140833
11,1533,Kirti Nagar,28.655,77.1376
11,1534,Basai Darapur / Ramesh Nagar,28.6528,77.1324
11,1535,Bali Nagar,28.6519,77.1289
11,1536,Raja Garden,28.650783,77.1262
11,1537,Rajouri Garden,28.647847,77.120113
11,1538,Tagore Garden,28.645683,77.116211
11,1539,Tagore Garden Metro Station / Tatarpur,28.644,77.113549
11,1540,Subhash Nagar Crossing / Mukherji Park,28.64192,77.108859
11,1541,Meenakshi Garden,28.639983,77.10435
11,1542,Sant Pura Tilak Nagar,28.638567,77.100583
11,1824,Tilak Nagar Terminal,28.63666856,77.09706038
11,629,Janak Puri Check Post,28.63385875,77.08882985
11,630,B2A Janakpuri,28.632306,77.084585
11,631,Janak Puri District Centre,28.630488,77.080047
11,632,Dholi Piao,28.629119,77.076482
11,633,Vikaspuri Crossing,28.626449,77.06969
11,634,Uttam Nagar Terminal,28.624597,77.06498
247,2068,Rani Khera Depot I,28.701095,77.03384333
247,967,Rani Khera Depot Crossing,28.69779369,77.02789415
247,2630,Mundka Railway Station,28.69084,77.02787
247,2631,Friends Enclave Mundka,28.68662,77.02614
247,2632,Mundka School (Rani Khera Road),28.68304,77.02794
247,1903,Mile Stone Factory,28.683767,77.0114
247,1904,Hiran Kudna Crossing,28.684678,77.000986
247,3032,Ghevra Crossing Rohtak Road,28.685266,76.994167
247,81,Ghevra Crossing (Kanjhawala Road),28.686112,76.994467
247,82,FCI Ghevra,28.69285,76.993943
247,83,Ghevra Village,28.696524,76.997956
247,84,Sir Chhotu Ram Polytechnic,28.707239,77.001132
247,85,Haryana Shakti School Kanjhawla,28.71416643,77.00318814
247,86,Desu Sub Station,28.723483,77.004474
247,22581,Kanjhawala Depot (Narela Road),28.726575,77.003172
247,88,Kanjhawala Village,28.733592,77.004502
247,2069,Kanjhawala School,28.738531,77.008207
247,90,Kanjhawla School,28.738824,77.008263
247,91,Chandpur Kalan Crossing,28.751435,77.014409
247,2070,Chandpur Khurd,28.760193,77.015788
247,96,Prem Piyau,28.76665064,77.01640913
247,97,Shri Krishna Gaushala,28.779779,77.021947
247,98,Bajit Pur Crossing,28.78502619,77.02386743
247,99,Krishna Vihar,28.787599,77.025648
247,100,Ishwar Colony,28.794529,77.029967
247,101,Panchayat Ghar,28.797939,77.031709
247,102,Primary School,28.797795,77.034329
247,2924,Bawana Village Narela Road,28.8000411,77.03561148
247,2899,Bawana Dispensary,28.801139,77.037544
247,2900,DSIDC Bawana Sec 2,28.803459,77.042622
247,22520,Bawana JJ Colony CRPF Camp,28.806989,77.047994
247,755,Delhi Jal Board Bawana,28.815521,77.058038
247,2852,Sannoth Crossing / Ghoga Crossing,28.819901,77.063707
247,2853,Kaushal Devi Netraheen Ashram,28.825515,77.069757
247,2854,Bharat Mata School,28.832922,77.076468
247,2855,Maharaja Agrassen School,28.835746,77.079296
247,2856,New Anaj Mandi Xing,28.842683,77.088691
247,270,Old Anaj Mandi,28.845328,77.088967
